timestamp,v3_price,v4_price,spot_price,perp_price,first_source,first_price,last_source,last_price,firstLastDiffPercent
2025-12-03T11:07:57.563Z,33.96376460869348,33.99690718317054,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:07:57.564Z,33.96376460869348,33.99247200498683,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:07:57.566Z,33.96376460869348,33.995463670067075,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:07:57.567Z,33.96376460869348,33.99690718317054,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:08:00.281Z,33.96376460869348,33.99690718317054,34.0545,34.0545,现货价格,34.0545,V3 池,33.96376460869348,0.266442
2025-12-03T11:08:00.309Z,33.96376460869348,33.99690718317054,34.0545,34.0545,现货价格,34.0545,V3 池,33.96376460869348,0.266442
2025-12-03T11:08:00.341Z,33.96376460869348,33.99690718317054,34.0545,34.0545,现货价格,34.0545,V3 池,33.96376460869348,0.266442
2025-12-03T11:08:00.440Z,33.96376460869348,33.99690718317054,34.0545,34.0545,现货价格,34.0545,V3 池,33.96376460869348,0.266442
2025-12-03T11:08:00.896Z,33.96376460869348,33.99690718317054,34.0545,34.0545,现货价格,34.0545,V3 池,33.96376460869348,0.266442
2025-12-03T11:08:01.014Z,33.96376460869348,33.99690718317054,34.0545,34.0545,现货价格,34.0545,V3 池,33.96376460869348,0.266442
2025-12-03T11:08:07.672Z,33.96376460869348,34.002245652067984,34.0425,34.0425,现货价格,34.0425,V3 池,33.96376460869348,0.231286
2025-12-03T11:08:07.676Z,33.96376460869348,34.002245652067984,34.0425,34.0425,现货价格,34.0425,V3 池,33.96376460869348,0.231286
2025-12-03T11:08:07.678Z,33.96376460869348,34.002245652067984,34.0425,34.0425,现货价格,34.0425,V3 池,33.96376460869348,0.231286
2025-12-03T11:08:07.680Z,33.96376460869348,34.002245652067984,34.0425,34.0425,现货价格,34.0425,V3 池,33.96376460869348,0.231286
2025-12-03T11:08:07.681Z,33.96376460869348,34.002245652067984,34.0425,34.0425,现货价格,34.0425,V3 池,33.96376460869348,0.231286
2025-12-03T11:08:07.682Z,33.96376460869348,34.002245652067984,34.0425,34.0425,现货价格,34.0425,V3 池,33.96376460869348,0.231286
2025-12-03T11:08:10.180Z,33.96376460869348,34.002245652067984,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:08:10.218Z,33.96376460869348,34.002245652067984,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:08:10.301Z,33.96376460869348,34.002245652067984,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:08:10.464Z,33.96376460869348,34.002245652067984,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:08:10.477Z,33.96376460869348,34.002245652067984,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:08:10.549Z,33.96376460869348,34.002245652067984,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:08:14.449Z,33.96376460869348,34.00702172361468,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:08:14.449Z,33.96376460869348,34.00702172361468,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:08:14.451Z,33.96376460869348,34.00702172361468,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:08:14.452Z,33.96376460869348,34.00702172361468,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:08:14.453Z,33.96376460869348,34.00702172361468,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:08:14.453Z,33.96376460869348,34.00702172361468,34.0495,34.0495,现货价格,34.0495,V3 池,33.96376460869348,0.251796
2025-12-03T11:08:15.181Z,33.96376460869348,34.00702172361468,34.0485,34.0485,现货价格,34.0485,V3 池,33.96376460869348,0.248867
2025-12-03T11:08:15.221Z,33.96376460869348,34.00702172361468,34.0485,34.0485,现货价格,34.0485,V3 池,33.96376460869348,0.248867
2025-12-03T11:08:15.299Z,33.96376460869348,34.00702172361468,34.0485,34.0485,现货价格,34.0485,V3 池,33.96376460869348,0.248867
2025-12-03T11:08:15.470Z,33.96376460869348,34.00702172361468,34.0485,34.0485,现货价格,34.0485,V3 池,33.96376460869348,0.248867
2025-12-03T11:08:15.480Z,33.96376460869348,34.00702172361468,34.0485,34.0485,现货价格,34.0485,V3 池,33.96376460869348,0.248867
2025-12-03T11:08:15.536Z,33.96376460869348,34.00702172361468,34.0485,34.0485,现货价格,34.0485,V3 池,33.96376460869348,0.248867
2025-12-03T11:08:18.416Z,33.96993930388259,34.00702172361468,34.0485,34.0485,现货价格,34.0485,V3 池,33.96993930388259,0.230732
2025-12-03T11:08:18.416Z,33.96993930388259,34.00702172361468,34.0485,34.0485,现货价格,34.0485,V3 池,33.96993930388259,0.230732
2025-12-03T11:08:18.417Z,33.96993930388259,34.00702172361468,34.0485,34.0485,现货价格,34.0485,V3 池,33.96993930388259,0.230732
2025-12-03T11:08:18.417Z,33.96993930388259,34.00702172361468,34.0485,34.0485,现货价格,34.0485,V3 池,33.96993930388259,0.230732
2025-12-03T11:08:18.417Z,33.96993930388259,34.00702172361468,34.0485,34.0485,现货价格,34.0485,V3 池,33.96993930388259,0.230732
2025-12-03T11:08:18.419Z,33.96993930388259,34.00702172361468,34.0485,34.0485,现货价格,34.0485,V3 池,33.96993930388259,0.230732
2025-12-03T11:08:20.199Z,33.96993930388259,34.00702172361468,34.059,34.059,现货价格,34.059,V3 池,33.96993930388259,0.261489
2025-12-03T11:08:20.217Z,33.96993930388259,34.00702172361468,34.0595,34.0595,现货价格,34.0595,V3 池,33.96993930388259,0.262954
2025-12-03T11:08:20.292Z,33.96993930388259,34.00702172361468,34.059,34.059,现货价格,34.059,V3 池,33.96993930388259,0.261489
2025-12-03T11:08:20.473Z,33.96993930388259,34.00702172361468,34.0595,34.0595,现货价格,34.0595,V3 池,33.96993930388259,0.262954
2025-12-03T11:08:20.484Z,33.96993930388259,34.00702172361468,34.0595,34.0595,现货价格,34.0595,V3 池,33.96993930388259,0.262954
2025-12-03T11:08:20.665Z,33.96993930388259,34.00702172361468,34.0595,34.0595,现货价格,34.0595,V3 池,33.96993930388259,0.262954
2025-12-03T11:08:22.494Z,33.97688259795565,34.00702172361468,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:22.494Z,33.97688259795565,34.00702172361468,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:22.499Z,33.97688259795565,34.00702172361468,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:22.500Z,33.97688259795565,34.00702172361468,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:22.503Z,33.97688259795565,34.00702172361468,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:22.509Z,33.97688259795565,34.00702172361468,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:23.515Z,33.97688259795565,34.011354359994144,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:23.515Z,33.97688259795565,34.011354359994144,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:23.515Z,33.97688259795565,34.011354359994144,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:23.516Z,33.97688259795565,34.011354359994144,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:23.518Z,33.97688259795565,34.011354359994144,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:23.521Z,33.97688259795565,34.011354359994144,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:24.533Z,33.97688259795565,34.01376939875424,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:24.533Z,33.97688259795565,34.01376939875424,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:24.534Z,33.97688259795565,34.01376939875424,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:24.535Z,33.97688259795565,34.01376939875424,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:24.537Z,33.97688259795565,34.01376939875424,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:24.537Z,33.97688259795565,34.01376939875424,34.0605,34.0605,现货价格,34.0605,V3 池,33.97688259795565,0.245497
2025-12-03T11:08:26.463Z,33.98088363694544,34.01376939875424,34.0605,34.0605,现货价格,34.0605,V3 池,33.98088363694544,0.233750
